Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,SaleType,SaleCondition,GarageAge,HouseAge,RemodelAge,TotalBathrooms,TotalRooms,TotalSF,GarageAreaCars,OverallQualCond,BsmtQualCond,TotalFloorsSF,HasPool,HasGarage,HasBasement,HasFireplace,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,HasScreenPorch,QualToAgeRatio
1509,60,RL,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,6,6,39,39,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,715.0,GasA,TA,Y,SBrkr,930,1645,0.0,1,2,4,1,TA,7,Typ,0,Gd,Attchd,39,RFn,2.0,441.0,TA,TA,Y,0,WD,Normal,39,1971,1971,2.0,722.0,2360.0,882.0,36,TA_TA,1645,0,1,1,0,0,1,0,0,0.0030425963488843813
1510,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,44,44,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1232.0,GasA,TA,Y,SBrkr,1232,1232,1.0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,44,RFn,2.0,490.0,TA,TA,Y,0,WD,Normal,44,1966,1966,2.5,1238.0,2464.0,980.0,25,TA_TA,1232,0,1,1,0,0,1,0,0,0.002541942043721403
1511,20,RL,Reg,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,5,44,44,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,Unf,1209.0,GasA,Gd,Y,SBrkr,1209,1209,1.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,44,RFn,2.0,504.0,TA,TA,Y,0,ConLD,Normal,44,1966,1966,2.0,1215.0,2418.0,1008.0,25,Gd_TA,1209,0,1,1,0,0,0,1,0,0.002541942043721403
1512,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,43,43,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1510.0,GasA,Ex,Y,SBrkr,1510,1510,1.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,43,RFn,2.0,517.0,TA,TA,Y,0,WD,Normal,43,1967,1967,3.0,1516.0,3020.0,1034.0,30,TA_TA,1510,0,1,1,0,0,1,0,1,0.002540650406504065
1513,80,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,5,46,46,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,533.0,GasA,TA,Y,SBrkr,1131,1775,0.0,2,0,3,1,TA,8,Typ,0,Gd,Attchd,46,Unf,2.0,480.0,TA,TA,Y,0,COD,Family,46,1964,1964,2.0,541.0,2308.0,960.0,30,TA_TA,1775,0,1,1,0,0,1,0,0,0.0030534351145038168
1514,90,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,5,6,48,9,Hip,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1728.0,GasA,TA,Y,SBrkr,1728,1728,2.0,2,0,6,2,TA,10,Typ,0,Gd,Attchd,48,Unf,0.0,0.0,TA,TA,Y,0,Oth,Abnorml,48,1962,2001,4.0,1738.0,3456.0,0.0,30,TA_TA,1728,0,0,1,0,0,0,0,0,0.0025471217524197657
1515,50,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,58,8,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,Gd,TA,CBlock,TA,TA,No,LwQ,Unf,1140.0,GasA,Gd,Y,SBrkr,1929,2461,0.0,2,0,3,1,TA,7,Min2,2,Gd,Detchd,16,Unf,2.0,400.0,TA,TA,Y,0,WD,Normal,16,1952,2002,2.0,1147.0,3601.0,800.0,35,TA_TA,2461,0,1,1,1,0,0,0,0,0.002560163850486431
1516,50,RL,Reg,Lvl,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,61,60,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,782.0,GasA,TA,Y,SBrkr,1019,1556,0.0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,61,Unf,2.0,470.0,TA,TA,Y,0,WD,Normal,61,1949,1950,2.0,788.0,2338.0,940.0,36,TA_TA,1556,0,1,1,1,0,0,1,0,0.003076923076923077
1517,85,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,6,8,44,2,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,1080.0,GasA,Gd,Y,SBrkr,1128,1128,1.0,1,0,2,1,Gd,5,Typ,1,Gd,Attchd,44,Unf,1.0,315.0,TA,TA,Y,0,WD,Normal,44,1966,2008,2.0,1085.0,2208.0,315.0,48,TA_TA,1128,0,1,1,1,1,0,0,0,0.003050330452465684
1518,90,RL,Reg,Lvl,Corner,NAmes,Feedr,Norm,Duplex,1Story,5,5,52,52,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1604.0,GasA,TA,Y,SBrkr,1604,1604,0.0,2,0,4,2,TA,8,Typ,0,Gd,Attchd,52,Unf,2.0,576.0,TA,TA,Y,0,WD,Normal,52,1958,1958,2.0,1612.0,3208.0,1152.0,25,TA_TA,1604,0,1,1,0,1,0,0,0,0.002552322613578356
1519,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,7,5,7,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1480.0,GasA,Ex,Y,SBrkr,1480,1480,1.0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,7,RFn,2.0,620.0,TA,TA,Y,0,WD,Normal,7,2003,2009,3.0,1487.0,2960.0,1240.0,35,Gd_TA,1480,0,1,1,0,1,1,0,0,0.003493013972055888
1520,20,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,51,51,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1143.0,GasA,TA,Y,SBrkr,1143,1143,1.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,51,RFn,1.0,308.0,TA,TA,Y,0,WD,Normal,51,1959,1959,2.0,1149.0,2286.0,308.0,25,TA_TA,1143,0,1,1,0,0,0,0,0,0.002551020408163265
1521,20,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,51,51,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1206.0,GasA,Fa,Y,SBrkr,1206,1206,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,51,RFn,1.0,312.0,TA,TA,Y,0,WD,Normal,51,1959,1959,1.0,1212.0,2412.0,312.0,25,TA_TA,1206,0,1,1,0,0,1,0,0,0.002551020408163265
1522,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,51,51,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1244.0,GasA,Ex,Y,SBrkr,1580,1580,1.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,54,Unf,2.0,440.0,TA,TA,Y,0,WD,Normal,54,1959,1959,2.5,1250.0,2824.0,880.0,30,TA_TA,1580,0,1,1,1,0,1,0,1,0.003061224489795918
1523,50,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,54,54,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,832.0,GasA,TA,Y,FuseA,832,1337,0.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,54,Unf,1.0,263.0,TA,TA,Y,0,WD,Normal,54,1956,1956,1.0,837.0,2169.0,263.0,20,TA_TA,1337,0,1,1,0,0,0,0,0,0.002043944813490036
1524,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,58,58,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864.0,GasA,TA,Y,SBrkr,1064,1064,0.0,1,0,2,1,Fa,4,Typ,0,Gd,Detchd,58,Unf,1.0,318.0,TA,TA,Y,0,WD,Normal,58,1952,1952,1.5,868.0,1928.0,318.0,35,TA_TA,1064,0,1,1,0,0,0,0,0,0.002560163850486431
1525,20,RL,Reg,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,55,55,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,972.0,GasA,TA,Y,SBrkr,972,972,0.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,55,Unf,1.0,305.0,TA,TA,Y,0,WD,Normal,55,1955,1955,1.0,977.0,1944.0,305.0,30,TA_TA,972,0,1,1,0,0,0,1,0,0.002556237218813906
1526,190,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,2fmCon,1Story,5,5,52,52,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,Unf,988.0,GasA,TA,Y,SBrkr,988,988,1.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,52,Unf,1.0,264.0,TA,TA,Y,0,WD,Abnorml,52,1958,1958,2.0,993.0,1976.0,264.0,25,TA_TA,988,0,1,1,0,0,0,0,0,0.002552322613578356
1527,30,RL,Reg,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,4,7,90,16,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,576.0,GasA,Gd,Y,SBrkr,985,985,0.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,21,Unf,2.0,676.0,TA,TA,N,0,WD,Normal,21,1920,1994,1.5,580.0,1561.0,1352.0,28,TA_TA,985,0,1,1,0,0,0,0,0,0.002082248828735034
1528,50,RL,Reg,Lvl,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,62,6,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,816.0,GasA,TA,Y,SBrkr,816,1224,1.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,60,Unf,1.0,280.0,TA,TA,Y,0,WD,Normal,60,1948,2004,2.0,821.0,2040.0,280.0,48,TA_TA,1224,0,1,1,0,1,0,0,0,0.0030785017957927143
1529,20,RL,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,50,50,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1175.0,GasA,Ex,Y,SBrkr,1175,1175,0.0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,50,RFn,2.0,484.0,TA,TA,Y,0,WD,Normal,50,1960,1960,1.5,1181.0,2350.0,968.0,30,TA_TA,1175,0,1,1,0,0,0,0,0,0.0025497195308516064
1530,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,7,47,26,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,LwQ,1395.0,GasA,TA,Y,SBrkr,1395,1395,1.0,1,0,2,1,TA,7,Min1,1,TA,Attchd,47,RFn,2.0,440.0,TA,TA,Y,0,WD,Normal,47,1963,1984,2.0,1402.0,2790.0,880.0,42,TA_TA,1395,0,1,1,1,1,0,1,1,0.003054989816700611
1531,50,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,110,56,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,709.0,GasA,TA,Y,SBrkr,1157,1844,1.0,1,0,3,1,TA,9,Min2,2,Gd,Basment,110,Unf,1.0,240.0,TA,TA,Y,0,COD,Abnorml,110,1900,1954,2.0,718.0,2553.0,240.0,20,TA_TA,1844,0,1,1,1,1,0,0,0,0.0021041557075223566
1532,30,RM,Reg,Lvl,Inside,OldTown,Artery,Norm,1Fam,1Story,5,7,90,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,Unf,936.0,GasA,TA,Y,SBrkr,936,936,1.0,1,0,2,1,TA,5,Typ,1,Gd,Attchd,90,Unf,0.0,0.0,TA,TA,P,0,WD,Normal,90,1920,1950,2.0,941.0,1872.0,0.0,35,TA_TA,936,0,0,1,1,1,0,1,0,0.0026028110359187923
1533,20,RM,Reg,Bnk,Inside,OldTown,Norm,Norm,1Fam,1Story,5,7,53,53,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,1347.0,GasA,Gd,Y,SBrkr,1347,1347,1.0,1,0,3,1,Gd,6,Typ,0,Gd,Detchd,53,Unf,2.0,551.0,TA,TA,Y,0,WD,Normal,53,1957,1957,2.5,1353.0,2694.0,1102.0,35,TA_TA,1347,0,1,1,0,0,0,0,0,0.002553626149131767
1534,45,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,72,10,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,827.0,GasA,Gd,Y,SBrkr,827,1251,0.0,1,0,3,1,Fa,6,Typ,0,Gd,Detchd,72,Unf,1.0,240.0,Fa,TA,N,0,WD,Normal,72,1938,2000,1.0,833.0,2078.0,240.0,42,Gd_TA,1251,0,1,1,0,0,0,0,0,0.0030943785456420837
1535,50,RM,Reg,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,62,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,1027.0,GasA,Ex,Y,SBrkr,1027,1633,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,62,Unf,1.0,240.0,TA,TA,Y,0,WD,Normal,62,1948,2009,1.0,1034.0,2660.0,240.0,35,TA_TA,1633,0,1,1,1,0,1,1,0,0.002565418163160595
1536,50,RM,Reg,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,90,48,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1008.0,GasA,TA,Y,SBrkr,1060,1245,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,48,Unf,1.0,315.0,TA,TA,Y,0,WD,Normal,48,1920,1962,1.0,1014.0,2253.0,315.0,30,TA_TA,1245,0,1,1,0,0,0,1,0,0.0026028110359187923
1537,30,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,2,2,87,40,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,Unf,678.0,GasA,TA,N,SBrkr,832,832,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,82,Unf,2.0,780.0,Fa,Fa,N,0,WD,Abnorml,82,1923,1970,1.0,683.0,1510.0,1560.0,4,Fa_Fa,832,0,1,1,1,0,0,0,0,0.0010395010395010396
1538,70,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,8,9,110,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,930.0,GasW,TA,N,SBrkr,930,1566,0.0,2,0,3,1,Gd,7,Typ,0,Gd,Detchd,80,Unf,1.0,288.0,TA,TA,Y,0,WD,Abnorml,80,1900,2003,2.0,937.0,2496.0,288.0,72,TA_TA,1566,0,1,1,0,1,1,1,0,0.004208311415044713
1539,70,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,8,9,120,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,Stone,Fa,Fa,No,Unf,Unf,346.0,GasA,Ex,Y,SBrkr,1157,2268,0.0,3,0,3,1,Gd,7,Typ,0,Gd,Detchd,7,Unf,2.0,624.0,TA,TA,N,0,WD,Normal,7,1890,2002,3.0,353.0,2614.0,1248.0,72,Fa_Fa,2268,0,1,1,0,0,1,0,0,0.004230565838180857
1540,190,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,5,3,100,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,Unf,840.0,Grav,Fa,N,FuseF,1128,2256,0.0,2,0,4,2,Fa,12,Typ,0,Gd,Attchd,100,Unf,0.0,0.0,TA,TA,N,0,WD,Abnorml,100,1910,1950,2.0,852.0,3096.0,0.0,15,TA_TA,2256,0,0,1,0,0,1,1,0,0.0026164311878597592
1541,70,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,6,7,88,16,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,Unf,738.0,GasA,Ex,Y,SBrkr,868,1470,0.0,1,1,2,1,TA,6,Min1,0,Gd,Detchd,40,Unf,2.0,624.0,TA,TA,Y,0,WD,Normal,40,1922,1994,1.5,744.0,2208.0,1248.0,42,Fa_TA,1470,0,1,1,0,0,0,0,0,0.0031201248049922
1542,50,RM,Reg,Lvl,Corner,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,60,13,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,988.0,GasA,Ex,Y,SBrkr,1030,1612,0.0,1,1,3,1,TA,7,Typ,0,Gd,Detchd,60,Unf,1.0,363.0,TA,TA,Y,0,WD,Normal,60,1950,1997,1.5,995.0,2600.0,363.0,30,TA_TA,1612,0,1,1,0,0,0,0,0,0.0025627883136852894
1543,75,RL,IR1,Bnk,Corner,BrkSide,Norm,Norm,1Fam,2.5Unf,7,7,88,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,Unf,1108.0,GasA,TA,N,FuseA,1160,2068,0.0,1,1,3,1,Gd,8,Typ,1,Gd,Detchd,82,Unf,1.0,315.0,TA,TA,Y,0,WD,Normal,82,1922,2005,1.5,1116.0,3176.0,315.0,49,Gd_TA,2068,0,1,1,1,0,0,1,0,0.003640145605824233
1544,30,RM,Reg,Lvl,Inside,BrkSide,Feedr,Norm,1Fam,1Story,4,7,85,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,765.0,GasA,TA,N,FuseF,765,765,1.0,1,0,2,1,Gd,4,Typ,0,Gd,Detchd,84,Unf,1.0,200.0,Fa,TA,P,0,WD,Normal,84,1925,1950,2.0,769.0,1530.0,200.0,28,TA_TA,765,0,1,1,0,1,0,1,0,0.0020768431983385254
1545,50,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,71,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,LwQ,608.0,GasA,TA,Y,SBrkr,608,1132,1.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,71,Unf,1.0,240.0,TA,TA,Y,0,WD,Abnorml,71,1939,1950,2.0,613.0,1740.0,240.0,42,TA_Gd,1132,0,1,1,0,0,0,1,0,0.003092783505154639
1546,50,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,70,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,Unf,572.0,GasA,Ex,Y,FuseA,848,1196,0.0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,37,Unf,2.0,576.0,TA,TA,Y,0,WD,Normal,37,1940,1950,2.0,578.0,1768.0,1152.0,36,TA_TA,1196,0,1,1,1,0,0,0,0,0.0030911901081916537
1547,50,RM,Reg,Lvl,Corner,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,68,60,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,835.0,GasA,TA,Y,FuseA,955,1453,0.0,1,1,3,1,Gd,7,Min2,2,Fa,Detchd,68,Unf,1.0,240.0,TA,TA,Y,0,WD,Normal,68,1942,1950,1.5,842.0,2288.0,240.0,30,TA_TA,1453,0,1,1,1,0,0,1,1,0.0025733401955738548
1548,50,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,62,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,780.0,GasA,TA,Y,SBrkr,780,1416,0.0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,62,Unf,1.0,312.0,TA,TA,P,0,WD,Normal,62,1948,1950,1.5,786.0,2196.0,312.0,42,TA_TA,1416,0,1,1,0,1,0,1,0,0.0030785017957927143
1549,50,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,74,30,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,528.0,GasA,Gd,Y,SBrkr,548,1040,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,31,Fin,2.0,624.0,TA,TA,P,0,WD,Normal,31,1936,1980,1.0,533.0,1568.0,1248.0,35,TA_Fa,1040,0,1,1,0,1,0,1,0,0.002581311306143521
1550,50,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,80,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,928.0,GasA,TA,Y,FuseF,928,1536,0.0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,80,Unf,2.0,480.0,TA,TA,Y,0,WD,Normal,80,1930,1950,2.0,935.0,2464.0,960.0,25,TA_TA,1536,0,1,1,1,0,1,0,0,0.002589331952356292
1551,30,RM,Reg,Lvl,Inside,OldTown,Artery,Norm,1Fam,1Story,6,5,87,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,ALQ,Unf,1124.0,GasA,TA,Y,SBrkr,1068,1068,1.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,87,Unf,1.0,288.0,TA,TA,Y,0,WD,Normal,87,1923,1950,2.0,1129.0,2192.0,288.0,30,Fa_Fa,1068,0,1,1,1,0,0,1,0,0.0031185031185031187
1552,50,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,95,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,888.0,GasA,Ex,Y,SBrkr,888,1962,0.0,1,1,4,1,TA,9,Typ,1,TA,Detchd,95,Unf,2.0,572.0,TA,TA,Y,0,WD,Normal,95,1915,1950,1.5,897.0,2850.0,1144.0,20,TA_TA,1962,0,1,1,1,1,0,1,0,0.0020876826722338203
1553,70,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,6,8,98,1,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,TA,No,Unf,Unf,780.0,GasA,Ex,Y,SBrkr,780,1560,0.0,1,1,3,1,Gd,7,Typ,0,Gd,Attchd,98,Unf,0.0,0.0,TA,TA,N,0,WD,Normal,98,1912,2009,1.5,787.0,2340.0,0.0,48,TA_TA,1560,0,0,1,0,1,0,0,1,0.0031364349189754314
1554,70,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,6,8,90,17,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,662.0,GasA,Ex,Y,SBrkr,662,1324,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,90,Unf,1.0,180.0,TA,TA,Y,0,WD,Normal,90,1920,1993,1.5,668.0,1986.0,180.0,48,TA_TA,1324,0,1,1,0,0,0,1,0,0.0031233732431025507
1555,20,RL,IR1,Lvl,Inside,ClearCr,Feedr,Norm,1Fam,1Story,5,5,51,51,Gable,CompShg,HdBoard,HdBoard,BrkFace,90.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,1422.0,GasA,Gd,Y,SBrkr,1675,1675,0.0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,51,Unf,1.0,365.0,TA,TA,Y,0,WD,Normal,51,1959,1959,2.0,1430.0,3097.0,365.0,25,Gd_TA,1675,0,1,1,1,0,1,0,0,0.002551020408163265
1556,50,RL,IR1,Lvl,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,5,3,93,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,Fa,No,Unf,Unf,689.0,GasA,Gd,N,SBrkr,725,1224,0.0,1,1,3,1,,6,Mod,0,Gd,Detchd,93,Unf,1.0,180.0,Fa,Fa,N,0,COD,Normal,93,1917,1950,1.5,695.0,1913.0,180.0,15,Gd_Fa,1224,0,1,1,0,0,0,1,0,0.0026068821689259644
1557,190,RL,Reg,Lvl,Inside,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,95,60,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,1212.0,GasA,TA,N,SBrkr,1212,1392,1.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,95,Unf,0.0,0.0,TA,TA,N,0,ConLD,Normal,95,1915,1950,2.0,1218.0,2604.0,0.0,20,TA_TA,1392,0,0,1,0,0,0,1,0,0.0026096033402922755
1558,50,RL,IR1,Bnk,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,70,60,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,LwQ,Unf,600.0,GasA,Ex,N,SBrkr,600,919,0.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,70,Unf,1.0,231.0,TA,TA,Y,0,WD,Normal,70,1940,1950,1.0,605.0,1519.0,231.0,30,Fa_TA,919,0,1,1,0,0,0,1,0,0.0030911901081916537
1559,70,C (all),IR1,Lvl,Inside,SWISU,Norm,Norm,1Fam,2Story,4,1,103,60,Gambrel,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,707.0,GasW,TA,N,SBrkr,942,1884,0.0,1,1,4,1,TA,7,Typ,0,Gd,Attchd,103,Unf,0.0,0.0,TA,TA,N,0,WD,Abnorml,103,1907,1950,1.5,714.0,2591.0,0.0,4,TA_TA,1884,0,0,1,0,0,0,1,0,0.0020964360587002098
