Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,SaleType,SaleCondition,GarageAge,HouseAge,RemodelAge,TotalBathrooms,TotalRooms,TotalSF,GarageAreaCars,OverallQualCond,BsmtQualCond,TotalFloorsSF,HasPool,HasGarage,HasBasement,HasFireplace,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,HasScreenPorch,QualToAgeRatio
52,50,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,72,56,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,816,GasA,TA,Y,SBrkr,816,1176,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,21,Unf,2,528,TA,TA,Y,0,WD,Normal,21,1934,1950,1.0,822,1992,1056,36,TA_TA,816,0,1,1,1,1,0,0,0,0.0031007751937984496
53,90,RM,IR2,Bnk,Corner,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,47,47,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,816,GasA,TA,N,SBrkr,816,816,1,1,0,2,1,TA,5,Typ,0,Gd,CarPort,47,Unf,2,516,TA,TA,Y,0,WD,Normal,47,1963,1963,2.0,821,1632,1032,25,Gd_TA,816,0,1,1,0,1,0,0,0,0.0025458248472505093
54,20,RL,IR1,Low,Inside,Veenker,Norm,Norm,1Fam,1Story,9,5,25,19,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,1842,GasA,Gd,Y,SBrkr,1842,1842,2,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,25,Fin,3,894,TA,TA,Y,0,WD,Normal,25,1981,1987,2.5,1847,3684,2682,45,Ex_TA,1842,0,1,1,1,1,1,0,0,0.004540867810292634
55,80,RL,Reg,Bnk,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,52,52,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,384,GasA,TA,Y,SBrkr,1360,1360,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,45,Unf,2,572,TA,TA,Y,0,WD,Normal,45,1955,1955,1.0,390,1744,1144,25,TA_TA,1360,0,1,1,1,0,1,0,0,0.002556237218813906
56,20,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,44,44,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1425,GasA,Gd,Y,SBrkr,1425,1425,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,44,RFn,2,576,TA,TA,Y,0,WD,Normal,44,1964,1964,2.0,1432,2850,1152,30,TA_TA,1425,0,1,1,1,0,0,0,0,0.0030534351145038168
57,160,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,8,5,10,9,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,970,GasA,Ex,Y,SBrkr,983,1739,1,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,10,Fin,2,480,TA,TA,Y,0,WD,Abnorml,10,1999,2000,3.5,977,2709,960,40,Gd_TA,1739,0,1,1,0,1,0,0,0,0.004
58,60,RL,IR1,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,2,2,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,860,GasA,Ex,Y,SBrkr,860,1720,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2,RFn,2,565,TA,TA,Y,0,WD,Normal,2,2004,2004,2.5,867,2580,1130,35,Gd_TA,1720,0,1,1,0,0,1,0,0,0.003491271820448878
59,60,RL,IR2,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,10,5,0,0,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1410,GasA,Ex,Y,SBrkr,1426,2945,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,0,Fin,3,641,TA,TA,Y,0,New,Partial,0,2006,2006,3.5,1420,4355,1923,50,Ex_TA,2945,0,1,1,1,1,0,1,0,0.004982561036372696
60,20,RL,Reg,Bnk,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,36,36,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,780,GasA,Ex,Y,SBrkr,780,780,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,35,Unf,1,352,TA,TA,Y,0,WD,Normal,35,1972,1972,1.0,784,1560,352,35,TA_TA,780,0,1,1,0,1,0,0,0,0.002534211860111505
61,20,RL,Reg,Lvl,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2,2,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1158,GasA,Ex,Y,SBrkr,1158,1158,1,1,1,3,1,Gd,5,Typ,0,Gd,Detchd,0,Unf,2,576,TA,TA,Y,0,New,Partial,0,2004,2004,2.5,1163,2316,1152,30,Gd_TA,1158,0,1,1,0,0,1,0,0,0.0029925187032418953
62,75,RM,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,87,11,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,530,GasA,TA,N,SBrkr,581,1111,0,1,0,3,1,Fa,6,Typ,0,Gd,Detchd,72,Unf,1,288,TA,TA,N,0,WD,Normal,72,1920,1996,1.0,536,1641,288,35,TA_Fa,1111,0,1,1,0,0,0,1,0,0.0026028110359187923
63,120,RL,IR1,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,1370,GasA,Ex,Y,SBrkr,1370,1370,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,1,RFn,2,484,TA,TA,Y,0,WD,Normal,1,2006,2006,2.0,1376,2740,968,40,Gd_Gd,1370,0,1,1,1,1,1,0,0,0.003986048829098156
64,70,RM,IR1,Bnk,Inside,OldTown,RRAn,Feedr,1Fam,2Story,7,6,89,60,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,576,GasA,Gd,Y,SBrkr,902,1710,0,2,0,3,1,TA,9,Typ,0,Gd,Detchd,20,Unf,2,480,TA,TA,Y,0,WD,Normal,20,1921,1950,2.0,585,2286,960,42,TA_TA,1710,0,1,1,0,1,1,1,0,0.0036420395421436005
65,60,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,12,11,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1057,GasA,Ex,Y,SBrkr,1057,2034,1,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,11,RFn,2,645,TA,TA,Y,0,WD,Normal,11,1997,1998,3.5,1065,3091,1290,35,Gd_TA,2034,0,1,1,0,1,1,0,0,0.0035035035035035035
66,60,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,3,2,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1143,GasA,Ex,Y,SBrkr,1143,2473,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,3,RFn,3,852,TA,TA,Y,0,WD,Normal,3,2004,2005,2.5,1152,3616,2556,40,Ex_TA,2473,0,1,1,1,1,1,0,0,0.00399002493765586
67,20,RL,Reg,Lvl,Inside,NAmes,PosA,Norm,1Fam,1Story,7,5,40,21,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1947,GasA,TA,Y,SBrkr,2207,2207,1,2,0,3,1,TA,7,Min1,1,Gd,Attchd,40,RFn,2,576,TA,TA,Y,0,WD,Normal,40,1970,1989,3.0,1954,4154,1152,35,Gd_TA,2207,0,1,1,1,1,0,0,0,0.0035514967021816335
68,20,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1453,GasA,Ex,Y,SBrkr,1479,1479,1,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,4,RFn,2,558,TA,TA,Y,0,WD,Normal,4,2003,2003,3.0,1460,2932,1116,35,Gd_TA,1479,0,1,1,0,1,1,0,0,0.003493013972055888
69,30,RM,Reg,Lvl,Corner,OldTown,Artery,Norm,1Fam,1Story,4,6,65,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,747,GasA,TA,Y,SBrkr,747,747,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,65,Unf,1,220,TA,TA,Y,0,WD,Normal,65,1945,1950,1.0,751,1494,220,24,TA_TA,747,0,1,1,0,0,0,0,0,0.0020554984583761563
70,50,RL,Reg,Lvl,Corner,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,53,53,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,1304,GasW,TA,Y,SBrkr,1304,2287,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,53,Fin,2,667,TA,TA,Y,0,WD,Normal,53,1953,1953,2.0,1311,3591,1334,28,TA_TA,2287,0,1,1,1,0,1,1,0,0.0035823950870010235
71,20,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,7,6,34,34,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,2223,GasA,Ex,Y,SBrkr,2223,2223,1,2,0,3,1,TA,8,Typ,2,Gd,Attchd,34,Fin,2,516,TA,TA,Y,0,WD,Normal,34,1973,1973,3.0,2231,4446,1032,42,Gd_TA,2223,0,1,1,1,1,0,0,0,0.0035460992907801418
72,20,RL,Reg,Lvl,Corner,Mitchel,Norm,Norm,1Fam,1Story,4,6,25,1,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,845,GasA,TA,Y,SBrkr,845,845,1,1,0,2,1,TA,4,Typ,0,Gd,Detchd,20,Unf,2,360,TA,TA,Y,0,WD,Normal,20,1982,2006,2.0,849,1690,720,24,TA_TA,845,0,1,1,0,0,0,0,0,0.002017145738779627
73,60,RL,IR1,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,11,11,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,832,GasA,Gd,Y,SBrkr,885,1718,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,11,Fin,2,427,TA,TA,Y,0,WD,Normal,11,1998,1998,2.5,839,2550,854,35,Gd_TA,1718,0,1,1,1,0,1,0,1,0.003501750875437719
74,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,56,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1086,GasA,Gd,Y,SBrkr,1086,1086,1,1,0,3,1,TA,6,Typ,0,Gd,Attchd,21,Unf,2,490,TA,TA,Y,0,WD,Normal,21,1954,2003,2.0,1092,2172,980,35,TA_TA,1086,0,1,1,0,0,0,0,0,0.0025575447570332483
75,50,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,3,6,95,60,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,Unf,840,GasA,Gd,N,SBrkr,840,1605,0,2,0,3,2,TA,8,Typ,0,Gd,Detchd,95,Unf,1,379,TA,TA,Y,0,WD,Normal,95,1915,1950,2.0,848,2445,379,18,Fa_TA,1605,0,1,1,0,0,0,1,0,0.0015657620041753654
76,180,RM,Reg,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,36,36,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,462,GasA,TA,Y,SBrkr,526,988,1,1,0,2,1,TA,5,Typ,0,Gd,BuiltIn,36,Unf,1,297,TA,TA,Y,0,WD,Normal,36,1973,1973,2.0,467,1450,297,20,Gd_TA,988,0,1,1,0,1,1,0,0,0.002026342451874367
77,20,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,7,52,52,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,952,GasA,Ex,Y,FuseA,952,952,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,52,Unf,1,283,TA,TA,Y,0,WD,Normal,52,1956,1956,1.0,956,1904,283,28,TA_TA,952,0,1,1,0,0,0,0,0,0.002043944813490036
78,50,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,60,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,GLQ,672,GasA,TA,Y,SBrkr,1072,1285,1,1,0,2,1,TA,6,Min1,0,Gd,Detchd,60,Unf,1,240,TA,TA,Y,0,WD,Normal,60,1948,2001,2.0,678,1957,240,25,TA_TA,1285,0,1,1,0,0,0,0,0,0.002565418163160595
79,90,RL,Reg,Lvl,Inside,Sawyer,Norm,Norm,Duplex,1Story,4,5,42,42,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1768,GasA,TA,N,SBrkr,1768,1768,0,2,0,4,2,TA,8,Typ,0,Gd,Attchd,42,Unf,0,0,TA,TA,Y,0,WD,Normal,42,1968,1968,2.0,1776,3536,0,20,TA_TA,1768,0,0,1,0,0,0,0,0,0.002031488065007618
80,50,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,5,6,99,28,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,440,GasA,Gd,Y,SBrkr,682,1230,0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,43,Unf,2,440,TA,TA,Y,0,WD,Normal,43,1910,1981,1.5,445,1670,880,30,TA_TA,1230,0,1,1,0,1,0,1,0,0.0026164311878597592
81,60,RL,Reg,Lvl,Corner,NAmes,Norm,Norm,1Fam,2Story,6,6,41,41,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,Unf,896,GasA,TA,Y,SBrkr,1182,2142,0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,41,Fin,1,509,TA,TA,Y,0,WD,Normal,41,1968,1968,2.5,904,3038,509,36,Gd_TA,2142,0,1,1,1,0,1,0,1,0.0030472320975114273
82,120,RM,Reg,Lvl,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,8,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,1237,GasA,Ex,Y,SBrkr,1337,1337,1,2,0,2,1,TA,5,Typ,0,Gd,Attchd,8,Fin,2,405,TA,TA,Y,0,WD,Normal,8,1998,1998,3.0,1242,2574,810,30,Ex_Gd,1337,0,1,1,0,0,1,0,0,0.0030015007503751876
83,20,RL,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1563,GasA,Ex,Y,SBrkr,1563,1563,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1,RFn,3,758,TA,TA,Y,0,WD,Normal,1,2007,2007,2.0,1569,3126,2274,40,Gd_TA,1563,0,1,1,1,1,1,0,0,0.00398406374501992
84,20,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,47,47,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1065,GasA,Gd,Y,SBrkr,1065,1065,0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,33,Unf,2,461,TA,TA,Y,0,COD,Normal,33,1960,1960,1.5,1071,2130,922,25,TA_TA,1065,0,1,1,0,1,0,0,0,0.0025497195308516064
85,80,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,14,13,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,384,GasA,Gd,Y,SBrkr,804,1474,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,14,Fin,2,400,TA,TA,Y,0,WD,Normal,14,1995,1996,2.5,391,1858,800,35,Gd_TA,1474,0,1,1,1,1,1,0,0,0.0035070140280561123
86,60,RL,Reg,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,8,5,15,14,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,1288,GasA,Ex,Y,SBrkr,1301,2417,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,15,Unf,2,462,TA,TA,Y,0,WD,Normal,15,1991,1992,2.5,1297,3705,924,40,Gd_TA,2417,0,1,1,1,1,1,0,0,0.004016064257028112
87,60,RL,IR2,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,4,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,684,GasA,Ex,Y,SBrkr,684,1560,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,4,Fin,2,400,TA,TA,Y,0,WD,Normal,4,2005,2005,2.5,690,2244,800,30,Gd_TA,1560,0,1,1,1,1,1,0,0,0.0029910269192422734
88,160,FV,Reg,Lvl,Corner,Somerst,Norm,Norm,TwnhsE,2Story,6,5,0,0,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,612,GasA,Ex,Y,SBrkr,612,1224,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,0,RFn,2,528,TA,TA,Y,0,New,Partial,0,2009,2009,2.5,616,1836,1056,30,Gd_TA,1224,0,1,1,0,0,1,0,0,0.0029850746268656717
89,50,C (all),IR1,Lvl,Corner,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,94,27,Hip,CompShg,Plywood,Plywood,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,1013,GasA,TA,N,SBrkr,1013,1526,0,1,0,2,1,Fa,6,Typ,0,Gd,Attchd,94,Unf,0,0,TA,TA,N,0,ConLD,Abnorml,94,1915,1982,1.0,1019,2539,0,6,TA_Fa,1013,0,0,1,0,0,0,1,0,0.0015657620041753654
90,20,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,4,5,13,12,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,990,GasA,Ex,Y,SBrkr,990,990,1,1,0,3,1,TA,5,Typ,0,Gd,Attchd,13,Unf,0,0,TA,TA,Y,0,WD,Normal,13,1994,1995,2.0,995,1980,0,20,Gd_TA,990,0,0,1,0,0,0,0,0,0.0020050125313283208
91,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,5,56,56,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,TA,TA,No,Unf,Unf,0,GasA,TA,Y,FuseA,1040,1040,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,56,Unf,2,420,TA,TA,Y,0,WD,Normal,56,1950,1950,1.0,4,1040,840,20,TA_TA,1040,0,1,0,0,0,1,0,0,0.0020502306509482316
92,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,3,45,45,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1235,GasA,TA,Y,SBrkr,1235,1235,0,1,0,2,1,TA,6,Typ,0,Gd,Attchd,45,Unf,2,480,TA,TA,Y,0,WD,Abnorml,45,1961,1961,1.0,1241,2470,960,15,TA_TA,1235,0,1,1,0,0,0,0,0,0.0025484199796126403
93,30,RL,IR1,HLS,Inside,Crawfor,Norm,Norm,1Fam,1Story,5,7,88,3,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,Unf,876,GasA,Ex,Y,SBrkr,964,964,1,1,0,2,1,TA,5,Typ,0,Gd,Detchd,88,Unf,2,432,TA,TA,Y,0,WD,Normal,88,1921,2006,2.0,881,1840,864,35,Gd_TA,964,0,1,1,0,0,0,1,0,0.0026014568158168575
94,190,C (all),Reg,Lvl,Corner,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,97,9,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,Unf,1214,GasW,Ex,N,SBrkr,1260,2291,0,2,0,4,2,TA,9,Typ,1,Gd,Detchd,107,Unf,2,506,TA,TA,Y,0,WD,Normal,107,1910,1998,2.5,1223,3505,1012,36,TA_Fa,2291,0,1,1,1,0,0,0,1,0.0031397174254317113
95,60,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,10,10,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,824,GasA,Ex,Y,SBrkr,905,1786,1,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,10,RFn,2,684,TA,TA,Y,0,WD,Normal,10,1997,1997,3.5,831,2610,1368,30,Gd_TA,1786,0,1,1,0,0,1,0,0,0.003003003003003003
96,60,RL,IR2,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,8,16,16,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,Unf,680,GasA,Gd,Y,SBrkr,680,1470,0,2,1,3,1,TA,6,Typ,1,TA,BuiltIn,16,Fin,2,420,TA,TA,Y,0,WD,Normal,16,1993,1993,2.5,686,2150,840,48,Gd_Gd,1470,0,1,1,1,1,1,0,0,0.003009027081243731
97,20,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,7,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1588,GasA,Ex,Y,SBrkr,1588,1588,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,7,RFn,2,472,TA,TA,Y,0,WD,Normal,7,1999,1999,2.0,1594,3176,944,35,Gd_TA,1588,0,1,1,0,1,1,0,0,0.0035
98,20,RL,Reg,HLS,Inside,Edwards,Norm,Norm,1Fam,1Story,4,5,42,42,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,960,GasA,TA,Y,FuseF,960,960,1,1,0,3,1,TA,6,Typ,0,Gd,Attchd,42,Fin,1,432,TA,TA,P,0,WD,Normal,42,1965,1965,2.0,966,1920,432,20,TA_TA,960,0,1,1,0,1,0,0,0,0.002034587995930824
99,30,RL,Reg,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,5,5,90,60,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,458,GasA,Fa,N,SBrkr,835,835,0,1,0,2,1,TA,5,Typ,0,Gd,Basment,90,Unf,1,366,Fa,TA,Y,0,COD,Abnorml,90,1920,1950,1.0,463,1293,366,25,TA_TA,835,0,1,1,0,0,0,1,0,0.0026028110359187923
100,20,RL,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,5,51,51,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,950,GasA,Fa,Y,SBrkr,1225,1225,1,1,1,3,1,TA,6,Typ,0,Gd,Attchd,51,Unf,0,0,TA,TA,Y,0,WD,Normal,51,1959,1959,2.5,956,2175,0,20,TA_TA,1225,0,0,1,0,1,0,0,0,0.0020408163265306124
101,20,RL,IR1,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,7,33,9,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,1610,GasA,Gd,Y,SBrkr,1610,1610,1,2,0,3,1,Gd,6,Typ,2,TA,Attchd,33,RFn,2,480,TA,TA,Y,0,WD,Normal,33,1977,2001,3.0,1616,3220,960,42,TA_TA,1610,0,1,1,1,1,1,0,0,0.003033367037411527
102,60,RL,Reg,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,25,25,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,741,GasA,TA,Y,SBrkr,977,1732,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,25,Fin,2,476,TA,TA,Y,0,WD,Normal,25,1985,1985,2.5,748,2473,952,30,Gd_TA,1732,0,1,1,1,1,1,0,0,0.0030211480362537764
103,90,RL,Reg,Bnk,Inside,SawyerW,Norm,Norm,Duplex,1Story,5,5,30,30,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,Slab,TA,TA,No,Unf,Unf,0,GasA,TA,Y,SBrkr,1535,1535,0,2,0,4,2,TA,8,Typ,0,Gd,Attchd,30,Unf,2,410,TA,TA,Y,0,WD,Alloca,30,1979,1979,2.0,8,1535,820,25,TA_TA,1535,0,1,0,0,0,0,0,0,0.0025252525252525255
104,20,RL,IR1,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1226,GasA,Ex,Y,SBrkr,1226,1226,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1,RFn,3,740,TA,TA,Y,0,WD,Normal,1,2009,2009,2.0,1232,2452,2220,35,Gd_TA,1226,0,1,1,0,0,1,0,0,0.003482587064676617
105,50,RM,Reg,Lvl,Corner,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,76,57,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,Unf,1040,GasA,Ex,Y,FuseF,1226,1818,0,1,1,4,1,TA,7,Typ,2,TA,Detchd,56,Unf,1,240,TA,TA,Y,0,WD,Normal,56,1931,1950,1.5,1047,2858,240,28,TA_TA,1818,0,1,1,1,0,0,0,1,0.0036231884057971015
